text,label_id,label_text,label
"The perfect gift. Amazon gift cards are the perfect gift for an advid reader, even if you think you know their taste in books. I have used mine strictly for my Kindle, my new best friend, and find it so easy and convenient. I am having shoulder surgery in a week, and have loaded up the Kindle in preparation for being ""one-handed"" for about a month. It's super simple to track your remaining balance on line, so no need to work at keeping up on your own.  Highly recommended gift for any reader!  Thanks, Amazon, for creating the perfect gift. I have also given several Amazon gift cards, and the process on the purchasing end could not be easier.  You can either download a printed gift certificate to present or have Amazon mail one to your recipient.  Piece of cake!",4.0,very positive,4
"Love The Free Gift Card Holder. Both cards came in as described, both with the gift card holders as well. Super cute bonus! Can't wait to give these to my brothers for Christmas!",4.0,very positive,4
OMG! It's a gift card! YAY!. It's a gift card.  It worked.  What else is there to say?,4.0,very positive,4
Trusted Giftcards!. I didn't think this was going to be so smooth and safe.  The deal buying with giftcards was never so easy for me.  All of the giftcards worked perfectly and the presentation is very nice on their boxes as gifts.  I loved my purchase and very pleased with it.,4.0,very positive,4
Knowing my funds are safe every time reload.. Thank you. I like the reload because it's quick and easy to use..,4.0,very positive,4
Fun way to give a gift card. My niece LOVES Penguins! this slider gift card was super cute and a great way to give a gift card with pizzazz!  She was so excited about it.,4.0,very positive,4
Gift. It was a gift,4.0,very positive,4
👍🏼. 👍🏼,4.0,very positive,4
I like that I can spend more money on Amazon now.... ... and it doesn't feel like real money because it's a gift card!,4.0,very positive,4
Who wouldn't Love this?. &#60;3,4.0,very positive,4
Four Stars. Love it!,3.0,positive,3
Received this in pretty ruff shape !!. The box is scratched up and dirty and the card is ruff around the edge !! Does NOT look new,0.0,very negative,0
It’s very easy to reload your balance.. Reloading my gift card balance is easy and a great way to insure you’are always ready to purchase something.,4.0,very positive,4
Convenient. Love that we have this option,4.0,very positive,4
Decent. Fine,4.0,very positive,4
Easy fraud to load a card. I was hacked in my acct and someone has loaded a card 2 times in about a months time.  Amazon did refund me the first time and was able to stop a pending sale the second.  They need a cancel button for those purchases.,0.0,very negative,0
It was awsome. It was awsome,4.0,very positive,4
"I""m ""SuperSanta"" now!!. Amazon gift cards makes me the greatest &#34;Santa&#34; uncle on the planet!!  Thanks, Amazon for having such an easy mechanism!!",4.0,very positive,4
Great Idea Amazon!. Ready to use my reusable card!,4.0,very positive,4
quick easy. the way to go if they give you an incentive say 10 percent extra to refill,4.0,very positive,4
Awesome. Home repairs,4.0,very positive,4
Nice gift box. This review on the gift card is it came in a really sturdy box.,4.0,very positive,4
It’s good. A gift for my granddaughter,4.0,very positive,4
Amazon as a gift every time!. Very cute box with the tassel for my neice for graduation. Who doesnt love an Amazon gift card?!?,4.0,very positive,4
Five Stars. Quick and easy,4.0,very positive,4
"Some worked and some didn't.... Gave this item as a gift and when one person used it, they had no problems, but the other person using it said that the card a a $0 balance.",2.0,neutral,2
"Easy to use as, gifts, prizes, or giveaways!. Love the small amount.  Can use as singles for smaller prizes, or use multiple for larger gifts.  Very versatile.",4.0,very positive,4
"Easy gifts, giveaways, or prizes.. Such an easy thing to use for prizes or gifts.",4.0,very positive,4
Funds not on card. Card activated and it gave a zero balance when it should have been 100 dollars,0.0,very negative,0
I did  like it.. It was fine.,4.0,very positive,4
Five Stars. Very impressive! I'm giving it as a gift on Christmas Day.,4.0,very positive,4
"Love Being able to reload my Amazon Gift Card. The only thing that I dislike is that when I am playing an app (Candy Crush Friends) on my Kindle Fire and need to purchase more coins, the app store automatically takes the money from my Amazon Gift Card, not my default card that I have purchases linked to. Is there anyway that a screen could pop up and ask which payment I would like to use?",4.0,very positive,4
"Very easy to use!. And not issue is no matter how many times I change to not take out a purchase with the gift card, it continues to do it!!  Then I have to use my card to replenish the gift card.  Very aggravating!!",2.0,neutral,2
Convenient. Convenient,4.0,very positive,4
Great!. Niece and Nephew loved the card - especially the money.,4.0,very positive,4
Gift Card in Cute Reusable Tin. Who doesn't appreciate a gift card? And in a reusable tin for even other brand gift cards?! Bonus!! And I don't have to wrap!!,4.0,very positive,4
"did not meet the one-day shipping guarantee. I was disappointed that I did not received this in one-day as &#34;guaranteed&#34;.<br />but shipping was free and it is a busy time of year -- just a warning -- don't count on receiving in one day.  If you really need it that quickly, better to print out a gift card.",2.0,neutral,2
Five Stars. reload and get free cash!,4.0,very positive,4
easy easy easy. a+++++,4.0,very positive,4
works every time. Fast delivery & all the cards I ordered from here worked,4.0,very positive,4
always works. comes fast in the mail and always works. easy to gift,4.0,very positive,4
Didn't  receive one. Didn receive one,0.0,very negative,0
Five Stars. Christmas gift,4.0,very positive,4
Five Stars. Christmas gift,4.0,very positive,4
Five Stars. Christmas gift,4.0,very positive,4
Five Stars. Christmas gift,4.0,very positive,4
I DO. Easy wedding gift for nephew.,4.0,very positive,4
"Four Stars. Very nice, my fault they were smaller then what I wanted but each one was perfect.",3.0,positive,3
Fun card for my granddaughter. Highly recommend!,4.0,very positive,4
Five Stars. Wife loved it.,4.0,very positive,4
?. I only wanted to put $100 on there. But when I accidentally put an extra $100 couldn’t get it off. So I used it,2.0,neutral,2
Five Stars. I was wanting four $50.00 instead of just one $200.00 but that was my fault,4.0,very positive,4
Simple. Got a gift card for my birthday. I used reload to add more money on the card. It was Really easy to use. Not much to it!,4.0,very positive,4
Gift card. It's a gift card...<br />Because it's a gift card..,4.0,very positive,4
Easy pay. It's make paying very easy,4.0,very positive,4
Would recommend to anyone. Great deal. Easy to do and use.,4.0,very positive,4
Security.... The next best thing to having a secure banking account.,4.0,very positive,4
"Amazon's Gift Card Reloading is Very Convenient.. The gift card reload is very easy to use and as for purchasing an item for someone it also makes it extremely giftable in that aspect and Amazon's packaging is just about second to none when ordering so,  I can say with confidence that I am satisfied with the gift card reloading that is available to anyone for practically anything you like.",3.0,positive,3
Can’t go wrong with an Amazon gift card. Christmas present  Beautiful tin box,4.0,very positive,4
What's there about giving out money. Giving out Gifts.,3.0,positive,3
As it should. It worked,4.0,very positive,4
Easy money. No issues at all,4.0,very positive,4
"Very pleased. My mother loves this place, we don’t have one where we live so I was very happy that I was able to order this for her. She loved it",4.0,very positive,4
Simply the perfect gift. Always a perfect gift. was for my Daughter-in-law.,4.0,very positive,4
Five Stars. always works well.,4.0,very positive,4
Doesn’t add up. After the gift card reload I placed an order which stated I have an $89.00 balance. When I received my statement it was $192.00 with no additional purchases???,0.0,very negative,0
Gift card balance.. Very easy and fast.and easy.,4.0,very positive,4
"Process is lame and does not work…. I wanted to use my Prepaid gift cards. I followed the instruction as is, waited 5 minutes, but got an error that this process does not work… tried again and got the same error…",0.0,very negative,0
Adorable!. Adorable way to give a little gift,4.0,very positive,4
"You'll be thirsty and angry. I'm reviewing my most recent experience with a regal gift card, which I received as a gift (no surprise there).<br /><br />I went to see a movie I was excited about, but Regal didn't have it. I picked a different movie that looked interesting because I had this gift card I needed to use. The movie was terrible!<br /><br />I tried to get a large water from the concession stand, but they refused. Apparently you can only buy a large soda. I offered to pay their outrageous soda price with remnant gift card value, but have them fill my large cup with water instead. They refused. So I watched a terrible movie, parched and unhappy.<br /><br />If you're thinking about giving someone this regal gift card, I'd suggest instead giving them $50 and a large glass of water. It's what they really want.",1.0,negative,1
Five Stars. Well worth the $50,4.0,very positive,4
Five Stars. Great product!,4.0,very positive,4
How easy and how FAST the delivery of a gift card can be!!!. I loved how easy it is to purchase a gift card through Amazon.,4.0,very positive,4
